# Slow simple
#
drummer_1/audio/wet_mix/036_phrase_disco_simple_slow_sticks.wav,drummer_1/annotation/042_phrase_rock_simple_slow_rods.txt
drummer_1/audio/wet_mix/042_phrase_rock_simple_slow_rods.wav,drummer_1/annotation/036_phrase_disco_simple_slow_sticks.txt
drummer_1/audio/wet_mix/048_phrase_afro_simple_slow_mallets.wav,drummer_1/annotation/048_phrase_afro_simple_slow_mallets.txt
drummer_1/audio/wet_mix/060_phrase_salsa_simple_slow_sticks.wav,drummer_1/annotation/060_phrase_salsa_simple_slow_sticks.txt
drummer_1/audio/wet_mix/066_phrase_shuffle-blues_simple_slow_brushes.wav,drummer_1/annotation/066_phrase_shuffle-blues_simple_slow_brushes.txt
drummer_1/audio/wet_mix/078_phrase_reggae_simple_slow_sticks.wav,drummer_1/annotation/078_phrase_reggae_simple_slow_sticks.txt
drummer_1/audio/wet_mix/084_phrase_waltz_simple_slow_brushes.wav,drummer_1/annotation/084_phrase_waltz_simple_slow_brushes.txt
drummer_2/audio/wet_mix/038_phrase_disco_simple_slow_sticks.wav,drummer_2/annotation/038_phrase_disco_simple_slow_sticks.txt
drummer_2/audio/wet_mix/044_phrase_rock_simple_slow_sticks.wav,drummer_2/annotation/044_phrase_rock_simple_slow_sticks.txt
drummer_2/audio/wet_mix/050_phrase_afro_simple_slow_sticks.wav,drummer_2/annotation/050_phrase_afro_simple_slow_sticks.txt
drummer_2/audio/wet_mix/069_phrase_shuffle-blues_simple_slow_sticks.wav,drummer_2/annotation/069_phrase_shuffle-blues_simple_slow_sticks.txt
drummer_2/audio/wet_mix/075_phrase_hard-rock_simple_slow_sticks.wav,drummer_2/annotation/075_phrase_hard-rock_simple_slow_sticks.txt
drummer_2/audio/wet_mix/087_phrase_waltz_simple_slow_brushes.wav,drummer_2/annotation/087_phrase_waltz_simple_slow_brushes.txt
drummer_2/audio/wet_mix/093_phrase_funk_simple_slow_sticks.wav,drummer_2/annotation/093_phrase_funk_simple_slow_sticks.txt
drummer_2/audio/wet_mix/099_phrase_country_simple_slow_brushes.wav,drummer_2/annotation/099_phrase_country_simple_slow_brushes.txt
drummer_3/audio/wet_mix/055_phrase_disco_simple_slow_sticks.wav,drummer_3/annotation/055_phrase_disco_simple_slow_sticks.txt
drummer_3/audio/wet_mix/061_phrase_rock_simple_slow_sticks.wav,drummer_3/annotation/061_phrase_rock_simple_slow_sticks.txt
drummer_3/audio/wet_mix/067_phrase_afro_simple_slow_sticks.wav,drummer_3/annotation/067_phrase_afro_simple_slow_sticks.txt
drummer_3/audio/wet_mix/079_phrase_salsa_simple_slow_sticks.wav,drummer_3/annotation/079_phrase_salsa_simple_slow_sticks.txt
drummer_3/audio/wet_mix/085_phrase_shuffle-blues_simple_slow_sticks.wav,drummer_3/annotation/085_phrase_shuffle-blues_simple_slow_sticks.txt
drummer_3/audio/wet_mix/091_phrase_reggae_simple_slow_sticks.wav,drummer_3/annotation/091_phrase_reggae_simple_slow_sticks.txt
drummer_3/audio/wet_mix/109_phrase_oriental_simple_slow_sticks.wav,drummer_3/annotation/109_phrase_oriental_simple_slow_sticks.txt
drummer_3/audio/wet_mix/115_phrase_cha-cha_simple_slow_sticks.wav,drummer_3/annotation/115_phrase_cha-cha_simple_slow_sticks.txt
#
# Slow complex
#
drummer_1/audio/wet_mix/045_phrase_rock_complex_slow_rods.wav,drummer_1/annotation/045_phrase_rock_complex_slow_rods.txt
drummer_1/audio/wet_mix/039_phrase_disco_complex_slow_sticks.wav,drummer_1/annotation/039_phrase_disco_complex_slow_sticks.txt
drummer_1/audio/wet_mix/051_phrase_afro_complex_slow_mallets.wav,drummer_1/annotation/051_phrase_afro_complex_slow_mallets.txt
drummer_1/audio/wet_mix/063_phrase_salsa_complex_slow_sticks.wav,drummer_1/annotation/063_phrase_salsa_complex_slow_sticks.txt
drummer_1/audio/wet_mix/069_phrase_shuffle-blues_complex_slow_brushes.wav,drummer_1/annotation/069_phrase_shuffle-blues_complex_slow_brushes.txt
drummer_1/audio/wet_mix/081_phrase_reggae_complex_slow_sticks.wav,drummer_1/annotation/081_phrase_reggae_complex_slow_sticks.txt
drummer_1/audio/wet_mix/087_phrase_waltz_complex_slow_brushes.wav,drummer_1/annotation/087_phrase_waltz_complex_slow_brushes.txt
drummer_2/audio/wet_mix/041_phrase_disco_complex_slow_sticks.wav,drummer_2/annotation/041_phrase_disco_complex_slow_sticks.txt
drummer_2/audio/wet_mix/047_phrase_rock_complex_slow_sticks.wav,drummer_2/annotation/047_phrase_rock_complex_slow_sticks.txt
drummer_2/audio/wet_mix/053_phrase_afro_complex_slow_sticks.wav,drummer_2/annotation/053_phrase_afro_complex_slow_sticks.txt
drummer_2/audio/wet_mix/072_phrase_shuffle-blues_complex_slow_sticks.wav,drummer_2/annotation/072_phrase_shuffle-blues_complex_slow_sticks.txt
drummer_2/audio/wet_mix/078_phrase_hard-rock_complex_slow_sticks.wav,drummer_2/annotation/078_phrase_hard-rock_complex_slow_sticks.txt
drummer_2/audio/wet_mix/090_phrase_waltz_complex_slow_brushes.wav,drummer_2/annotation/090_phrase_waltz_complex_slow_brushes.txt
drummer_2/audio/wet_mix/096_phrase_funk_complex_slow_sticks.wav,drummer_2/annotation/096_phrase_funk_complex_slow_sticks.txt
drummer_2/audio/wet_mix/103_phrase_country_complex_slow_brushes.wav,drummer_2/annotation/103_phrase_country_complex_slow_brushes.txt
drummer_3/audio/wet_mix/058_phrase_disco_complex_slow_sticks.wav,drummer_3/annotation/058_phrase_disco_complex_slow_sticks.txt
drummer_3/audio/wet_mix/064_phrase_rock_complex_slow_sticks.wav,drummer_3/annotation/064_phrase_rock_complex_slow_sticks.txt
drummer_3/audio/wet_mix/070_phrase_afro-samba_complex_slow_sticks.wav,drummer_3/annotation/070_phrase_afro-samba_complex_slow_sticks.txt
drummer_3/audio/wet_mix/082_phrase_salsa_complex_slow_sticks.wav,drummer_3/annotation/082_phrase_salsa_complex_slow_sticks.txt
drummer_3/audio/wet_mix/088_phrase_shuffle-blues_complex_slow_sticks.wav,drummer_3/annotation/088_phrase_shuffle-blues_complex_slow_sticks.txt
drummer_3/audio/wet_mix/094_phrase_reggae_complex_slow_sticks.wav,drummer_3/annotation/094_phrase_reggae_complex_slow_sticks.txt
drummer_3/audio/wet_mix/112_phrase_oriental_complex_slow_sticks.wav,drummer_3/annotation/112_phrase_oriental_complex_slow_sticks.txt
drummer_3/audio/wet_mix/116_phrase_cha-cha_complex_slow_sticks.wav,drummer_3/annotation/116_phrase_cha-cha_complex_slow_sticks.txt
#
# Medium simple
#
drummer_1/audio/wet_mix/037_phrase_disco_simple_medium_sticks.wav,drummer_1/annotation/037_phrase_disco_simple_medium_sticks.txt
drummer_1/audio/wet_mix/043_phrase_rock_simple_medium_rods.wav,drummer_1/annotation/043_phrase_rock_simple_medium_rods.txt
drummer_1/audio/wet_mix/049_phrase_afro_simple_medium_mallets.wav,drummer_1/annotation/049_phrase_afro_simple_medium_mallets.txt
drummer_1/audio/wet_mix/061_phrase_salsa_simple_medium_sticks.wav,drummer_1/annotation/061_phrase_salsa_simple_medium_sticks.txt
drummer_1/audio/wet_mix/067_phrase_shuffle-blues_simple_medium_brushes.wav,drummer_1/annotation/067_phrase_shuffle-blues_simple_medium_brushes.txt
drummer_1/audio/wet_mix/079_phrase_reggae_simple_medium_sticks.wav,drummer_1/annotation/079_phrase_reggae_simple_medium_sticks.txt
drummer_1/audio/wet_mix/085_phrase_waltz_simple_medium_brushes.wav,drummer_1/annotation/085_phrase_waltz_simple_medium_brushes.txt
drummer_2/audio/wet_mix/039_phrase_disco_simple_medium_sticks.wav,drummer_2/annotation/039_phrase_disco_simple_medium_sticks.txt
drummer_2/audio/wet_mix/045_phrase_rock_simple_medium_sticks.wav,drummer_2/annotation/045_phrase_rock_simple_medium_sticks.txt
drummer_2/audio/wet_mix/051_phrase_afro_simple_medium_sticks.wav,drummer_2/annotation/051_phrase_afro_simple_medium_sticks.txt
drummer_2/audio/wet_mix/070_phrase_shuffle-blues_simple_medium_sticks.wav,drummer_2/annotation/070_phrase_shuffle-blues_simple_medium_sticks.txt
drummer_2/audio/wet_mix/076_phrase_hard-rock_simple_medium_sticks.wav,drummer_2/annotation/076_phrase_hard-rock_simple_medium_sticks.txt
drummer_2/audio/wet_mix/088_phrase_waltz_simple_medium_brushes.wav,drummer_2/annotation/088_phrase_waltz_simple_medium_brushes.txt
drummer_2/audio/wet_mix/094_phrase_funk_simple_medium_sticks.wav,drummer_2/annotation/094_phrase_funk_simple_medium_sticks.txt
drummer_2/audio/wet_mix/100_phrase_country_simple_medium_brushes.wav,drummer_2/annotation/100_phrase_country_simple_medium_brushes.txt
drummer_3/audio/wet_mix/056_phrase_disco_simple_medium_sticks.wav,drummer_3/annotation/056_phrase_disco_simple_medium_sticks.txt
drummer_3/audio/wet_mix/062_phrase_rock_simple_medium_sticks.wav,drummer_3/annotation/062_phrase_rock_simple_medium_sticks.txt
drummer_3/audio/wet_mix/068_phrase_afro_simple_medium_sticks.wav,drummer_3/annotation/068_phrase_afro_simple_medium_sticks.txt
drummer_3/audio/wet_mix/080_phrase_salsa_simple_medium_sticks.wav,drummer_3/annotation/080_phrase_salsa_simple_medium_sticks.txt
drummer_3/audio/wet_mix/081_phrase_salsa_simple_medium_sticks.wav,drummer_3/annotation/081_phrase_salsa_simple_medium_sticks.txt
drummer_3/audio/wet_mix/086_phrase_shuffle-blues_simple_medium_sticks.wav,drummer_3/annotation/086_phrase_shuffle-blues_simple_medium_sticks.txt
drummer_3/audio/wet_mix/092_phrase_reggae_simple_medium_sticks.wav,drummer_3/annotation/092_phrase_reggae_simple_medium_sticks.txt
drummer_3/audio/wet_mix/110_phrase_oriental_simple_medium_sticks.wav,drummer_3/annotation/110_phrase_oriental_simple_medium_sticks.txt
#
# Medium complex
#
drummer_1/audio/wet_mix/040_phrase_disco_complex_medium_sticks.wav,drummer_1/annotation/040_phrase_disco_complex_medium_sticks.txt
drummer_1/audio/wet_mix/046_phrase_rock_complex_medium_rods.wav,drummer_1/annotation/046_phrase_rock_complex_medium_rods.txt
drummer_1/audio/wet_mix/052_phrase_afro_complex_medium_mallets.wav,drummer_1/annotation/052_phrase_afro_complex_medium_mallets.txt
drummer_1/audio/wet_mix/064_phrase_salsa_complex_medium_sticks.wav,drummer_1/annotation/064_phrase_salsa_complex_medium_sticks.txt
drummer_1/audio/wet_mix/070_phrase_shuffle-blues_complex_medium_brushes.wav,drummer_1/annotation/070_phrase_shuffle-blues_complex_medium_brushes.txt
drummer_1/audio/wet_mix/082_phrase_reggae_complex_medium_sticks.wav,drummer_1/annotation/082_phrase_reggae_complex_medium_sticks.txt
